id,name,tedad_kh_100,tedad_fo_100,tedad_kh_200,tedad_fo_200,tedad_kh_500,tedad_fo_500,akharin_gh,darsad_akarin,darsad_payani,vaziat,signal_tedad,signal_big_m,rsi,buy_power,vorod_pol,hajm_mashkok,hajm_emroz,hajm_diroz,hajm_2roz_ghabl,hajm_3roz_ghabl,miangin_mah,code_gr,pool_gr,group_name,vaziat2,gh_s,darsad_ta_s,taharok,kharid_hoshdar,forosh_hoshdar,tedad_kharidar,seraneh_kharid,kol_kharid,tedad_foroshamdeh,seraneh_forosh,kol_forosh,barayand_saraneh,barayand_kol,emtiaz_sahm,date_now,time,total_kh_big,total_fo_big,total_kh_big1,total_fo_big1,net_big_trades,buy_sell_ratio_100,buy_sell_ratio_200,buy_sell_ratio_500,kh_concentration,fo_concentration,volume_signal,money_flow_signal,rsi_signal,total_signal_score,signal_category
60654872678917533,سقاين,9,12,5,7,3,4,25450,2.99,2.95,صف خرید,0,0,71,1.66,503, حجم کم,65 %,78 % ,65 % ,173 % ,8038077,53,-4902,سيمان، آهك و گچ,فروش  متوسط,0,0,تحرک_مثبت,0,4,11,635,6989,15,363,5456,272,1533,2.0,1405-06-04,11:41:20,9,12,5,7,-3,0.6923076923076923,0.625,0.6,2.9,3.0,0,2,-3,0.0999999999999999,ﯽﺜﻨﺧ
4267564158935326,قيستو,2,3,1,0,0,0,39090,2.98,1.32,صف خرید,0,0,80,1.12,-128,حجم متوسط0.92برابر,92 %,220 % ,89 % ,134 % ,1293193,38,15187,قند و شكر,فروش  ضعیف,0,0,تحرک_مثبت,0,3,2,204,408,4,158,634,46,-226,-0.5,1405-06-04,12:22:43,2,3,1,0,-1,0.5,1.0,0.0,1.0,0.75,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
24253947487334809,معين,25,4,15,1,5,0,2387,2.98,2.85,صف خرید,0,5,67,25.65,29593,حجم مشکوک5.24برابر,524 %,100 % ,45 % ,72 % ,27318405,66,66233,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,خرید  قوی,0,0,تحرک_مثبت,4,0,50,592,29637,4,153,613,439,29024,11.0,1405-06-04,12:05:18,25,4,15,1,21,5.0,7.5,5.0,2.5,1.0,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
64899658576570461,بانيان,29,7,16,2,4,1,19300,2.99,2.4,صف خرید,0,0,86,7.15,-10768,حجم زیاد3.04برابر,304 %,274 % ,350 % ,487 % ,5945072,31,32044,ماشين آلات و دستگاه‌هاي برقي,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,54,220,11914,55,172,9473,48,2441,1.0,1405-06-04,12:23:23,29,7,16,2,22,3.625,5.333333333333333,2.0,2.1666666666666665,1.75,3,0,-3,0.7000000000000001,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
778253364357513,وبملت,133,145,74,43,32,7,1489,2.97,2.9,صف خرید,0,0,76,1.26,199616,حجم متوسط0.95برابر,95 %,110 % ,110 % ,145 % ,8129595612,57,551430,بانكها و موسسات اعتباري,فروش  ضعیف,0,0,تحرک_مثبت,0,4,3027,225,683921,3335,151,504556,74,179365,2.5,1405-06-04,12:29:39,133,145,74,43,-12,0.910958904109589,1.6818181818181819,4.0,2.7388059701492535,1.5273972602739727,0,3,-3,0.3999999999999998,ﯽﺜﻨﺧ
18303237082155264,دفرا,9,12,2,4,1,0,55450,2.02,2.26,مثبت,0,0,71,0.66,-19, حجم کم,38 %,49 % ,185 % ,295 % ,2579032,43,-98707,مواد و محصولات دارويي,فروش  متوسط,0,0,تحرک_منفی,0,4,10,217,2176,15,191,2879,26,-703,-5.0,1405-06-04,12:25:39,9,12,2,4,-3,0.6923076923076923,0.4,1.0,1.6,1.2307692307692308,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
28251956446987982,شمواد,10,9,10,6,4,4,11210,2.94,2.94,صف خرید,0,0,83,3.82,0, حجم کم,16 %,8 % ,5 % ,51 % ,42531010,44,416438,محصولات شيميايي,فروش  قوی rsi,0,0,تحرک_مثبت,0,3,22,338,7436,21,311,6537,27,899,2.0,1405-06-04,12:30:54,10,9,10,6,1,1.0,1.4285714285714286,0.8,3.6363636363636362,3.5,1,0,-3,-0.10000000000000006,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
60247433951600827,شاوان,24,3,19,0,0,0,33310,3.0,3.0,صف خرید,0,0,87,26.83,69723,حجم زیاد2.3برابر,230 %,151 % ,81 % ,120 % ,9552617,23,681694,فراورده هاي نفتي، كك و سوخت هسته اي,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,190,374,71168,3,155,467,219,70701,1.0,1405-06-04,12:04:52,24,3,19,0,21,6.0,19.0,0.0,1.72,0.75,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
43622578471330344,دسبحا,92,99,39,37,10,4,6340,1.28,-1.28,مثبت,0,0,79,0.85,-39603,حجم زیاد2.41برابر,241 %,26 % ,157 % ,303 % ,100864719,43,-98707,مواد و محصولات دارويي,فروش  ضعیف,0,0,تحرک_مثبت,0,4,350,212,74288,622,191,119339,21,-45051,-2.5,1405-06-04,12:30:51,92,99,39,37,-7,0.92,1.0263157894736843,2.0,1.946236559139785,1.56,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
25211433301660888,خپارس,13,7,3,2,0,0,1512,3.0,3.0,صف خرید,0,0,85,7.71,-453, حجم کم,18 %,20 % ,31 % ,28 % ,126471711,34,214831,خودرو و ساخت قطعات,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,19,143,2720,8,194,1552,-51,1168,1.0,1405-06-04,11:15:50,13,7,3,2,6,1.625,1.0,0.0,1.1428571428571428,1.125,3,0,-3,0.7000000000000001,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
22255783119783047,درازك,115,149,44,65,6,12,4760,2.81,1.51,صف خرید,0,0,96,0.81,63012,حجم مشکوک12.38برابر,1238 %,970 % ,756 % ,0 % ,50625358,43,-98707,مواد و محصولات دارويي,فروش  متوسط,0,0,تحرک_مثبت,0,3,809,223,180810,830,203,168583,20,12227,0.0,1405-06-04,12:27:05,115,149,44,65,-34,0.7666666666666667,0.6666666666666666,0.46153846153846156,1.6293103448275863,1.8266666666666667,0,3,-3,0.2999999999999998,ﯽﺜﻨﺧ
20487994977117557,غشهد,19,10,8,5,1,0,8200,2.76,2.76,مثبت,0,1,63,1.66,2593,حجم متوسط1.9برابر,190 %,168 % ,69 % ,142 % ,5323644,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,خرید  قوی,0,0,تحرک_مثبت,4,0,22,212,4683,20,144,2881,68,1802,11.0,1405-06-04,12:25:37,19,10,8,5,9,1.7272727272727273,1.3333333333333333,1.0,1.6,1.3636363636363635,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
63580313877463104,پاسا,8,4,7,1,2,0,9510,2.92,2.92,صف خرید,0,0,83,9.83,6376, حجم کم,42 %,75 % ,65 % ,153 % ,19951587,25,35003,لاستيك و پلاستيك,فروش  قوی rsi,0,0,تحرک_مثبت,0,2,28,269,7543,4,176,704,93,6839,1.0,1405-06-04,12:01:18,8,4,7,1,4,1.6,3.5,2.0,2.7777777777777777,1.0,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
67213778593531096,وامير,3,1,1,0,0,0,10300,3.0,3.0,صف خرید,0,0,94,12.78,2060, حجم کم,21 %,37 % ,21 % ,30 % ,11868376,13,243886,استخراج كانه هاي فلزي,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,10,242,2423,1,103,103,139,2320,1.0,1405-06-04,11:53:04,3,1,1,0,2,1.5,1.0,0.0,1.0,0.5,1,3,-3,0.7999999999999997,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
44013656953678055,شرانل,17,20,7,2,0,0,94270,2.97,2.47,مثبت,0,0,67,0.89,39, حجم کم,55 %,142 % ,99 % ,68 % ,2236968,23,681694,فراورده هاي نفتي، كك و سوخت هسته اي,فروش  ضعیف,0,0,تحرک_مثبت,1,3,24,190,4567,28,154,4334,36,233,1.5,1405-06-04,12:30:57,17,20,7,2,-3,0.8095238095238095,2.3333333333333335,0.0,1.3333333333333333,1.0476190476190477,0,1,-1,0.09999999999999998,ﯽﺜﻨﺧ
44296315953738727,فاهواز,0,0,0,0,0,0,7130,0.99,0.14,صف خرید,0,0,86,10.0,0, حجم کم,37 %,62 % ,66 % ,76 % ,290830,27,512358,فلزات اساسي,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,0,0,0,0,0,0,0,0,0.0,1405-06-04,8:48:51,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
66772024744156373,فباهنر,19,26,10,12,7,1,11000,3.0,3.0,صف خرید,0,0,62,2.0,3493, حجم کم,77 %,75 % ,60 % ,76 % ,68454791,27,512358,فلزات اساسي,خرید  متوسط,0,0,تحرک_مثبت,2,2,75,264,19817,60,198,11913,66,7904,8.0,1405-06-04,11:49:33,19,26,10,12,-7,0.7037037037037037,0.7692307692307693,3.5,3.2,1.5925925925925926,0,3,-1,0.7999999999999999,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
66127247173352975,تشتاد,0,0,0,0,0,0,5420,2.85,0.76,صف خرید,0,0,66,11.0,0, حجم کم,14 %,76 % ,207 % ,106 % ,969788,34,214831,خودرو و ساخت قطعات,خنثی,0,0,تحرک_مثبت,1,1,0,0,0,0,0,0,0,0,6.0,1405-06-04,8:48:52,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,-0.1,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
48457557221009333,وتوسكا,2,1,0,0,0,0,1624,1.5,2.69,مثبت,0,0,78,2.44,0, حجم کم,44 %,28 % ,93 % ,229 % ,8178553,56,223642,سرمايه گذاريها,فروش  متوسط rsi,0,0,تحرک_منفی,0,1,3,135,406,1,165,165,-30,241,-1.0,1405-06-04,11:24:32,2,1,0,0,1,1.0,0.0,0.0,0.6666666666666666,0.5,1,0,-3,-0.10000000000000006,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
49502666250908008,افق,20,14,8,6,3,3,73380,2.99,2.81,صف خرید,0,0,72,0.92,3498, حجم کم,72 %,35 % ,53 % ,92 % ,9627230,47,7716,خرده فروشي،باستثناي وسايل نقليه موتوري,فروش  متوسط rsi,0,0,تحرک_مثبت,0,3,60,228,13693,23,353,8135,-125,5558,1.0,1405-06-04,12:30:28,20,14,8,6,6,1.3333333333333333,1.1428571428571428,0.75,2.0476190476190474,2.3333333333333335,3,3,-3,1.5,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
7681671915916933,جهش,53,52,33,27,15,9,36053,4.0,3.94,صف خرید,0,0,71,1.73,-7661, حجم کم,29 %,73 % ,100 % ,120 % ,123210882,68,48213,صندوق های اهرمی,فروش  متوسط rsi,0,0,تحرک_مثبت,1,1,431,237,102176,517,199,103141,38,-965,0.0,1405-06-04,12:28:11,53,52,33,27,1,1.0,1.1785714285714286,1.5,2.9814814814814814,2.339622641509434,1,0,-3,-0.10000000000000006,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
12901875871456398,ولراز,4,1,2,0,0,0,3910,2.89,2.89,صف خرید,0,0,87,9.15,1173, حجم کم,21 %,46 % ,93 % ,98 % ,16815635,58,7845,ساير واسطه گريهاي مالي,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,8,165,1321,1,117,117,48,1204,1.0,1405-06-04,12:05:38,4,1,2,0,3,2.0,2.0,0.0,1.2,0.5,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
8977441217024425,فسپا,51,46,25,23,10,5,6100,2.35,2.18,مثبت,0,0,89,1.1,10932,حجم متوسط0.9برابر,90 %,72 % ,134 % ,265 % ,97254051,27,512358,فلزات اساسي,فروش  قوی rsi,0,0,تحرک_مثبت,0,3,131,265,34774,93,255,23747,10,11027,-1.0,1405-06-04,12:30:53,51,46,25,23,5,1.0851063829787233,1.0416666666666667,1.6666666666666667,2.423076923076923,2.0,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
23214828924506640,پكرمان,4,4,3,3,1,0,7160,2.87,2.87,صف خرید,0,0,69,4.89,1443,حجم متوسط1.08برابر,108 %,122 % ,71 % ,129 % ,29507793,25,35003,لاستيك و پلاستيك,خرید  متوسط,0,0,تحرک_مثبت,3,0,23,291,6697,25,181,4542,110,2155,8.0,1405-06-04,11:35:19,4,4,3,3,0,0.8,0.75,1.0,2.4,1.4,0,3,-1,0.7999999999999999,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
63315013743060811,ثنور,5,5,5,0,0,0,6390,1.91,1.91,صف خرید,0,0,94,5.25,143,حجم زیاد2.82برابر,282 %,538 % ,80 % ,241 % ,880292,70,48213,انبوه سازي، املاك و مستغلات,فروش  قوی rsi,0,0,تحرک_مثبت,0,2,5,259,1296,6,146,881,113,415,1.0,1405-06-04,11:23:28,5,5,5,0,0,0.8333333333333334,5.0,0.0,1.6666666666666667,0.8333333333333334,0,1,-3,-0.2000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
61506294208022391,غشصفا,4,3,2,2,0,1,21870,2.97,2.97,صف خرید,0,0,72,1.65,1874, حجم کم,31 %,57 % ,153 % ,106 % ,5934706,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,فروش  متوسط,0,0,تحرک_مثبت,2,1,7,173,1212,3,489,1468,-316,-256,0.0,1405-06-04,11:58:22,4,3,2,2,1,1.0,0.6666666666666666,0.0,1.2,2.5,1,3,-3,0.7999999999999997,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
14398278072324784,قهكمت,4,5,1,1,0,0,10630,2.9,2.61,صف خرید,0,0,84,0.79,-36, حجم کم,43 %,17 % ,69 % ,87 % ,5019246,38,15187,قند و شكر,فروش  ضعیف,0,0,تحرک_مثبت,0,1,4,150,602,5,144,721,6,-119,-1.5,1405-06-04,12:25:57,4,5,1,1,-1,0.6666666666666666,0.5,0.0,1.0,1.0,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
9917562130961534,درپاد,16,3,7,2,3,0,13220,2.96,2.96,صف خرید,0,0,88,26.96,1525,حجم زیاد2.27برابر,227 %,75 % ,58 % ,261 % ,7665161,27,512358,فلزات اساسي,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,76,241,18357,9,179,1613,62,16744,1.0,1405-06-04,11:49:55,16,3,7,2,13,4.0,2.3333333333333335,3.0,2.235294117647059,1.25,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
9698674686691945,كپارس,11,3,2,0,0,0,15120,3.0,3.0,صف خرید,0,0,88,9.86,6881, حجم کم,52 %,13 % ,34 % ,14 % ,10102183,49,25165,كاشي و سراميك,فروش  قوی rsi,0,0,تحرک_مثبت,0,1,47,155,7327,4,125,502,30,6825,1.0,1405-06-04,10:59:08,11,3,2,0,8,2.75,2.0,0.0,1.0833333333333333,0.75,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
43966385447049549,ودي,5,0,1,0,0,0,5990,2.92,2.92,صف خرید,0,0,82,4.73,1041, حجم کم,49 %,41 % ,58 % ,60 % ,6872858,66,66233,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,فروش  قوی rsi,0,0,تحرک_مثبت,0,3,6,172,1036,0,0,0,172,1036,1.0,1405-06-04,12:10:51,5,0,1,0,5,5.0,1.0,0.0,1.0,0.0,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
21501758781665781,غمارگ,18,20,11,10,5,2,2010,2.97,2.61,صف خرید,0,0,81,2.02,0,حجم متوسط1.21برابر,121 %,144 % ,157 % ,145 % ,51179770,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,فروش  ضعیف,0,0,تحرک_مثبت,0,3,31,318,9879,27,234,6325,84,3554,2.5,1405-06-04,12:06:01,18,20,11,10,-2,0.8571428571428571,1.0,1.6666666666666667,2.8421052631578947,1.9047619047619047,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
28147934478934110,فغدير,5,0,0,0,0,0,5030,2.86,2.86,صف خرید,0,0,81,18.35,13782,حجم زیاد2.12برابر,212 %,181 % ,252 % ,419 % ,13885867,27,512358,فلزات اساسي,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,101,136,13797,0,0,0,136,13797,1.0,1405-06-04,9:46:16,5,0,0,0,5,5.0,0.0,0.0,0.8333333333333334,0.0,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
46934177065273437,محتشم,4,0,1,0,0,0,13150,2.98,2.98,صف خرید,0,0,75,124.31,3945, حجم کم,30 %,207 % ,127 % ,310 % ,12642530,17,11096,منسوجات,فروش  متوسط rsi,0,0,تحرک_مثبت,1,0,21,181,3819,0,0,0,181,3819,2.0,1405-06-04,9:21:39,4,0,1,0,4,4.0,1.0,0.0,1.0,0.0,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
27952969918967492,ركيش,8,5,2,2,0,1,2553,2.99,2.86,صف خرید,0,0,75,2.53,1000, حجم کم,59 %,120 % ,57 % ,184 % ,27767360,72,-31944,رايانه و فعاليت‌هاي وابسته به آن,فروش  متوسط,0,0,تحرک_مثبت,1,1,17,154,2625,6,232,1393,-78,1232,2.0,1405-06-04,12:19:46,8,5,2,2,3,1.3333333333333333,0.6666666666666666,0.0,1.1111111111111112,2.0,2,2,-3,0.8999999999999998,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
59866041653103343,نوين,25,22,12,8,4,1,8080,-2.88,-2.76,صف فروش,0,0,72,1.0,-1963,حجم زیاد2.03برابر,203 %,391 % ,120 % ,343 % ,11643869,66,66233,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,فروش  متوسط rsi,0,0,تحرک_منفی,0,2,52,264,13777,56,197,11049,67,2728,-5.0,1405-06-04,12:30:56,25,22,12,8,3,1.0869565217391304,1.3333333333333333,2.0,2.1923076923076925,1.5217391304347827,2,0,-3,0.19999999999999996,ﯽﺜﻨﺧ
60610861509165508,حكشتي,23,8,21,5,11,1,8760,2.94,2.94,صف خرید,0,6,65,4.84,44824,حجم متوسط0.93برابر,93 %,152 % ,112 % ,84 % ,112840914,60,116556,حمل ونقل، انبارداري و ارتباطات,خرید  قوی,0,0,تحرک_مثبت,3,1,185,408,75607,69,443,30567,-35,45040,11.0,1405-06-04,11:46:18,23,8,21,5,15,2.5555555555555554,3.5,5.5,4.125,2.0,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
52792903131341205,افرا,34,41,12,26,2,12,11960,-2.92,-2.92,صف فروش,0,0,51,0.39,-46049,حجم مشکوک7.5برابر,750 %,8 % ,58 % ,11 % ,12063396,72,-31944,رايانه و فعاليت‌هاي وابسته به آن,فروش  ضعیف,0,0,تحرک_منفی,0,2,237,190,45058,395,267,105541,-77,-60483,-3.5,1405-06-04,12:30:56,34,41,12,26,-7,0.8095238095238095,0.4444444444444444,0.15384615384615385,1.6,3.0238095238095237,0,0,0,0.0,ﯽﺜﻨﺧ
9098178887955847,شهر,7,3,4,1,1,0,2135,2.99,1.74,صف خرید,0,0,76,6.31,-848,حجم متوسط1.01برابر,101 %,88 % ,82 % ,137 % ,30567480,56,223642,سرمايه گذاريها,فروش  متوسط rsi,0,0,تحرک_مثبت,0,2,10,287,2879,5,143,718,144,2161,2.0,1405-06-04,12:27:49,7,3,4,1,4,1.75,2.0,1.0,2.0,1.0,2,0,-3,0.29999999999999993,ﯽﺜﻨﺧ
36282416082320053,والماس,5,6,2,4,2,3,2223,0.72,0.36,مثبت,0,0,60,0.7,16,حجم متوسط1.78برابر,178 %,211 % ,176 % ,177 % ,15103386,56,223642,سرمايه گذاريها,فروش  ضعیف,0,0,تحرک_مثبت,1,2,8,537,4299,7,718,5031,-181,-732,1.5,1405-06-04,12:30:54,5,6,2,4,-1,0.7142857142857143,0.4,0.5,2.8333333333333335,3.5714285714285716,0,1,-1,0.09999999999999998,ﯽﺜﻨﺧ
34673681828119297,فاما,10,2,3,2,1,0,5560,2.39,2.21,مثبت,0,0,74,1.64,-28, حجم کم,73 %,66 % ,89 % ,158 % ,10549910,28,4088,ساخت محصولات فلزي,فروش  متوسط rsi,0,0,تحرک_مثبت,2,0,10,242,2428,2,340,681,-98,1747,-1.0,1405-06-04,12:19:02,10,2,3,2,8,3.3333333333333335,1.0,1.0,1.6363636363636365,1.3333333333333333,3,0,-3,0.7000000000000001,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
40043919653526083,وثخوز,1,3,1,0,0,0,5720,2.88,2.34,صف خرید,0,0,66,1.2,0, حجم کم,26 %,25 % ,65 % ,163 % ,6013061,70,48213,انبوه سازي، املاك و مستغلات,خرید  متوسط,0,0,تحرک_مثبت,2,2,1,213,213,3,129,389,84,-176,3.0,1405-06-04,12:30:30,1,3,1,0,-2,0.25,1.0,0.0,1.0,0.75,0,0,-1,-0.1,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
55979741213594029,كباده,36,26,13,7,0,2,19700,0.05,-0.1,مثبت,0,0,69,1.27,2916,حجم زیاد2.87برابر,287 %,172 % ,182 % ,237 % ,2558731,54,58599,ساير محصولات كاني غيرفلزي,خرید  متوسط,0,0,تحرک_مثبت,1,1,47,184,8677,34,199,6783,-15,1894,5.0,1405-06-04,12:30:54,36,26,13,7,10,1.3333333333333333,1.625,0.0,1.3243243243243243,1.5925925925925926,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
45641540066710190,لكما,2,1,0,1,0,0,1106,1.94,1.94,صف خرید,0,0,68,10.86,0, حجم کم,19 %,5 % ,0 % ,0 % ,24565897,32,14722,ساخت دستگاه‌ها و وسايل ارتباطي,خرید  ضعیف,0,0,تحرک_مثبت,0,0,3,115,346,1,221,221,-106,125,7.5,1405-06-04,12:09:42,2,1,0,1,1,1.0,0.0,0.0,0.6666666666666666,1.0,1,0,-1,0.30000000000000004,ﯽﺜﻨﺧ
22382156782768756,بكام,17,3,6,1,0,0,3283,2.98,2.95,صف خرید,0,0,87,4.97,8313, حجم کم,83 %,76 % ,67 % ,157 % ,40968672,31,32044,ماشين آلات و دستگاه‌هاي برقي,فروش  قوی rsi,0,0,تحرک_مثبت,0,2,30,208,6261,3,147,442,61,5819,1.0,1405-06-04,12:26:41,17,3,6,1,14,4.25,3.0,0.0,1.2777777777777777,1.0,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
18883380772506226,ثرود,8,9,2,1,0,0,5370,2.87,2.49,صف خرید,0,0,68,1.45,322, حجم کم,62 %,100 % ,148 % ,148 % ,13197064,70,48213,انبوه سازي، املاك و مستغلات,خرید  متوسط,0,0,تحرک_مثبت,1,3,10,191,1913,15,131,1966,60,-53,6.0,1405-06-04,11:16:56,8,9,2,1,-1,0.8,1.0,0.0,1.1111111111111112,1.0,0,1,-1,0.19999999999999998,ﯽﺜﻨﺧ
43256212620530446,كبافق,1,0,0,0,0,0,37590,2.99,2.99,صف خرید,0,0,79,22.46,488, حجم کم,16 %,109 % ,240 % ,217 % ,1696975,13,243886,استخراج كانه هاي فلزي,فروش  متوسط rsi,0,0,تحرک_مثبت,0,2,3,138,414,0,0,0,138,414,2.0,1405-06-04,10:09:07,1,0,0,0,1,1.0,0.0,0.0,0.5,0.0,1,1,-3,0.19999999999999987,ﯽﺜﻨﺧ
33808206014018431,سمازن,6,13,4,9,1,0,80900,2.99,2.71,صف خرید,0,0,69,1.7,-374, حجم کم,30 %,43 % ,17 % ,31 % ,5981941,53,-4902,سيمان، آهك و گچ,خرید  متوسط,0,0,تحرک_مثبت,1,3,13,373,4852,17,204,3468,169,1384,8.0,1405-06-04,12:07:04,6,13,4,9,-7,0.42857142857142855,0.4,1.0,2.142857142857143,1.5714285714285714,0,0,-1,-0.1,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
9987529074833218,آبين,1,0,1,0,0,0,7930,2.99,2.99,صف خرید,0,0,71,12.2,0, حجم کم,15 %,26 % ,96 % ,184 % ,5435683,1,35200,زراعت و خدمات وابسته,فروش  متوسط rsi,0,0,تحرک_مثبت,1,2,1,246,246,0,0,0,246,246,2.0,1405-06-04,10:54:43,1,0,1,0,1,1.0,1.0,0.0,1.0,0.0,1,0,-3,-0.10000000000000006,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
71290297158948749,زقيام,15,17,6,6,1,0,11440,-1.12,-0.35,منفی,0,0,69,0.81,2468, حجم کم,77 %,129 % ,79 % ,146 % ,11719142,1,35200,زراعت و خدمات وابسته,فروش  ضعیف,0,0,تحرک_منفی,0,3,19,225,4284,21,198,4160,27,124,-0.5,1405-06-04,12:27:45,15,17,6,6,-2,0.8333333333333334,0.8571428571428571,1.0,1.625,1.2777777777777777,0,3,-1,0.7,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
8646067353086740,بالاس,30,40,10,19,0,2,48500,0.75,1.31,مثبت,0,0,54,0.58,-108,حجم متوسط1.71برابر,171 %,217 % ,351 % ,137 % ,2241853,45,-108,پيمانكاري صنعتي,فروش  ضعیف,0,0,تحرک_منفی,0,3,57,161,9197,58,229,13309,-68,-4112,-0.5,1405-06-04,12:30:56,30,40,10,19,-10,0.7317073170731707,0.5,0.0,1.2903225806451613,1.6829268292682926,0,0,0,0.0,ﯽﺜﻨﺧ
64973252728260903,وكبهمن,12,4,6,0,4,0,3390,2.73,2.42,صف خرید,0,0,72,22.76,3287,حجم متوسط1.37برابر,137 %,69 % ,107 % ,107 % ,19601238,56,223642,سرمايه گذاريها,فروش  متوسط rsi,0,0,تحرک_مثبت,1,1,16,501,8019,13,117,1527,384,6492,2.0,1405-06-04,12:30:56,12,4,6,0,8,2.4,6.0,4.0,2.923076923076923,0.8,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
47232550823972469,وتوكا,14,1,12,1,0,0,3395,2.97,2.97,صف خرید,0,0,90,28.07,36316,حجم زیاد2.03برابر,203 %,193 % ,139 % ,275 % ,56252603,27,512358,فلزات اساسي,فروش  قوی rsi,0,0,تحرک_مثبت,0,1,122,300,36695,1,281,281,19,36414,1.0,1405-06-04,11:39:14,14,1,12,1,13,7.0,6.0,0.0,1.7333333333333334,1.0,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
